CGATS.17
ORIGINATOR	"Ergosoft AG"
FILE_DESCRIPTOR	""
CREATED	"02/06/26"
NUMBER_OF_FIELDS	9
BEGIN_DATA_FORMAT
SAMPLE_ID SAMPLE_NAME CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	3401
BEGIN_DATA
2112 "52V TM PURPLE NK578M" 83.999390 86.999313 0.999466 5.000381 29.599451 21.300781 -37.601563
2113 "87F TM BRIGHT CERAMIC NK578M" 0.000000 57.999542 100.000000 0.000000 66.599527 37.601563 68.898438
2114 "69Y TM CARDINAL NK578M" 23.999390 100.000000 65.999847 62.000458 23.599603 31.199219 12.601563
2115 "81F TM DESERT ORANGE NK578M" 22.999924 74.000153 90.000763 30.000763 40.000000 31.398438 33.000000
2116 "79I CLUB GOLD NK578M" 20.000000 36.000610 65.999847 0.000000 78.199435 21.101563 71.398438
2117 "89L TEAM ORANGE NK578M" 5.000381 85.000381 93.000687 0.000000 52.500191 59.199219 49.800781
2118 "41S COLLEGE NAVY NK578M" 100.000000 76.000610 19.000534 79.000534 15.800717 0.500000 -13.398438
2119 "4EV GAME ROYAL NK578M" 91.000229 51.999695 8.999771 10.000763 36.200504 -3.898438 -37.398438
2120 "4EY VALOR BLUE NK578M" 57.000076 17.000076 0.999466 2.000458 61.600671 -6.300781 -28.300781
2121 "79Q SUNDOWN NK578M" 0.000000 37.000076 100.000000 2.000458 76.800183 21.199219 79.800781
2122 "06F ANTHRACITE NK578M" 63.999390 42.000458 45.999847 74.999619 23.100633 -3.101563 -0.398438
2123 "65N UNI RED NK578M" 8.000305 100.000000 76.000610 14.999619 40.799573 58.199219 31.300781
2124 "00A BLACK NK578M" 91.000229 5.999847 33.000687 96.000610 13.600366 -10.300781 -4.500000
2125 "39Y GORGE GREEN NK578M" 82.999924 3.999390 80.999466 60.000000 29.799344 -26.000000 13.300781
2126 "2DH MEDIUM OLIVE NK578M" 12.199588 25.900664 72.199588 72.199588 40.000000 -2.000000 23.000000
2127 "31W CLASSIC GREEN NK578M" 77.999542 10.000763 85.000381 17.999542 48.400092 -37.000000 24.398438
2128 "79W TEAM GOLD NK578M" 14.999619 22.000458 50.000763 0.000000 79.899290 4.199219 30.300781
2129 "66Z PINK FIRE II NK578M" 14.999619 73.000687 2.000458 2.000458 57.799649 47.199219 -10.898438
2130 "20Q DARK CINDER NK578M" 25.999847 62.000458 82.000458 80.999466 21.699855 9.500000 14.800781
2131 "01V WOLF GREY NK578M" 34.000153 22.000458 23.999390 8.000305 69.900053 0.699219 1.898438
2132 "45W BLUSTERY NK578M" 90.000763 0.000000 60.000000 6.999313 50.400549 -46.800781 2.000000
2133 "66P DEEP MAROON NK578M" 57.000076 100.000000 68.000305 65.999847 17.999542 21.000000 7.000000
2134 "79S YELLOW STRIKE NK578M" 0.000000 3.999390 85.999847 0.000000 91.700618 -0.898438 81.398438
2135 "69W CRIMSON NK578M" 14.000153 100.000000 77.999542 53.000687 28.099489 38.300781 20.199219
2136 "56N FIELD PURPLE NK578M" 83.999390 86.999313 0.999466 5.000381 29.599451 21.300781 -37.601563
2137 "87F BRIGHT CERAMIC NK578M" 0.000000 57.999542 100.000000 0.000000 66.599527 37.601563 68.898438
2138 "69X TEAM MAROON NK578M" 23.999390 100.000000 65.999847 62.000458 23.599603 31.199219 12.601563
2139 "81F DESERT ORANGE NK578M" 22.999924 74.000153 90.000763 30.000763 40.000000 31.398438 33.000000
2140 "10F TM WHITE NK584374" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
2141 "03S TM BLACK NK584374" 94.000153 8.000305 32.799268 98.899825 13.600366 -10.500000 -4.500000
2142 "05X TM ANTHRACITE NK584374" 74.999619 42.999924 48.999771 85.099565 19.800107 -2.800781 -1.101563
2143 "03T TM BLUE GREY NK584374" 37.000076 26.500343 28.999771 11.000229 68.700694 0.000000 1.000000
2144 "08Q TM PEWTER GREY NK584374" 39.499504 31.999695 40.999466 20.000000 65.400168 1.601563 7.500000
2145 "01P TM DARK STEEL GREY NK584374" 52.199588 41.899748 46.999313 37.000076 45.600061 1.500000 3.601563
2146 "2AQ TM BROWN NK584374" 25.000381 65.999847 88.499275 88.999771 19.200427 9.000000 12.601563
2147 "31V TM DARK GREEN NK584374" 92.500191 3.999390 90.000763 71.999695 26.300450 -25.800781 11.101563
2148 "3EM TM KELLY GREEN NK584374" 81.899748 7.100023 88.999771 28.900587 46.700237 -35.800781 24.101563
2149 "2DH TM MEDIUM OLIVE NK584374" 20.999466 4.499886 65.099565 70.000763 41.800565 -3.101563 23.300781
2150 "43V TM NAVY NK584374" 100.000000 74.999619 23.999390 80.399786 14.500649 1.300781 -11.800781
2151 "45W TM BLUSTERY NK584374" 93.000687 0.000000 61.499962 17.000076 49.300374 -48.800781 0.601563
2152 "49V TM ROYAL NK584374" 94.000153 57.500572 17.900359 3.999390 37.900359 -7.601563 -36.101563
2153 "4CV TM LIGHT BLUE NK584374" 62.000458 23.500420 5.000381 5.000381 62.400244 -8.800781 -31.300781
2154 "4ES TM AERO BLUE NK584374" 91.999695 6.999313 22.000458 5.000381 54.200046 -37.500000 -30.800781
2155 "44A TM TIDAL BLUE NK584374" 82.000458 0.000000 28.000305 2.999924 62.200351 -38.101563 -19.300781
2156 "52V TM PURPLE NK584374" 87.400626 89.399557 1.100175 11.900511 29.500267 21.300781 -37.601563
2157 "64V TM SCARLET NK584374" 6.999313 96.000610 79.000534 22.000458 40.700389 58.101563 31.300781
2158 "67Y TM DARK MAROON NK584374" 46.999313 100.000000 71.000229 74.900435 18.300145 19.000000 6.300781
2159 "69W TM CRIMSON NK584374" 8.999771 99.000534 77.999542 57.999542 28.000305 38.300781 20.101563
2160 "69Y TM CARDINAL NK584374" 13.000687 99.000534 68.000305 68.000305 23.900206 31.800781 12.800781
2161 "6DR TM PINK FIRE II NK584374" 24.499886 76.000610 1.100175 0.000000 54.900435 48.601563 -13.300781
2162 "79S TM YELLOW STRIKE NK584374" 2.000458 6.999313 82.999924 0.000000 91.200122 -0.101563 80.800781
2163 "79X TM VEGAS GOLD NK584374" 19.000534 24.499886 54.999619 2.999924 78.100252 4.601563 31.500000
2164 "79Y TM BRIGHT GOLD NK584374" 0.000000 37.500572 100.000000 3.999390 74.700542 22.300781 77.601563
2165 "81F TM DESERT ORANGE NK584374" 22.000458 77.500572 96.899367 39.499504 38.600748 31.800781 33.300781
2166 "82U TM ORANGE NK584374" 8.499275 91.500725 96.000610 0.500496 51.000229 61.601563 47.000000
2167 "87F TM BRIGHT CERAMIC NK584374" 0.000000 57.000076 100.000000 3.100633 66.100557 38.500000 68.300781
2168 "44U SIGNAL BLUE NK584374" 93.000687 31.000229 10.000763 2.000458 46.100557 -14.500000 -47.300781
2169 "79V CLUB GOLD NK584374" 21.499962 41.499962 68.499275 13.000687 78.100252 4.500000 47.300781
2170 "10F TM WHITE NK700750" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
2171 "03S TM BLACK NK700750" 97.000076 5.000381 31.000229 100.000000 13.000687 -9.199219 -4.601563
2172 "3EM TM KELLY GREEN NK700750" 82.000458 6.999313 88.999771 28.000305 47.499809 -37.300781 24.800781
2173 "2AQ TM BROWN NK700750" 25.999847 62.999924 85.000381 86.999313 20.700389 10.101563 13.898438
2174 "05X TM ANTHRACITE NK700750" 70.000763 42.999924 50.000763 82.000458 21.899748 -2.898438 0.500000
2175 "4ES TM AERO BLUE NK700750" 94.099336 8.200198 19.099718 8.999771 53.000687 -37.500000 -29.199219
2176 "64V TM SCARLET NK700750" 5.999847 100.000000 79.000534 23.100633 41.199359 59.000000 32.101563
2177 "03T TM BLUE GREY NK700750" 34.099336 25.000381 28.000305 8.000305 70.800336 0.300781 2.199219
2178 "2DH TM MEDIUM OLIVE NK700750" 20.999466 3.999390 65.099565 73.200580 40.599680 -2.601563 24.101563
2179 "31V TM DARK GREEN NK700750" 94.999619 3.100633 91.999695 79.101244 27.899596 -26.800781 12.898438
2180 "43V TM NAVY NK700750" 100.000000 75.100328 23.999390 82.999924 14.399939 1.101563 -11.500000
2181 "01P TM DARK STEEL GREY NK700750" 53.000687 42.000458 46.999313 37.999542 45.299458 1.000000 3.898438
2182 "45W TM BLUSTERY NK700750" 92.199588 0.000000 60.199893 20.199893 50.099947 -48.601563 1.898438
2183 "67Y TM MAROON NK700750" 50.000763 100.000000 71.000229 74.999619 19.800107 21.398438 7.199219
2184 "79S TM YELLOW STRIKE NK700750" 0.000000 6.100557 85.099565 1.199359 91.299306 -0.199219 80.898438
2185 "44A TM TIDAL BLUE NK700750" 82.999924 1.199359 31.000229 5.099565 60.100710 -38.000000 -18.500000
2186 "49V TM ROYAL NK700750" 94.999619 60.000000 17.999542 4.100099 37.700465 -8.300781 -35.601563
2187 "69Y TM CARDINAL NK700750" 22.000458 100.000000 65.999847 71.999695 23.999390 31.800781 12.800781
2188 "6DR TM PINK FIRE II NK700750" 20.999466 76.899367 1.199359 0.000000 56.200504 49.101563 -12.199219
2189 "81F TM DESERT ORANGE NK700750" 22.000458 79.000534 95.100328 41.199359 38.199435 31.500000 32.601563
2190 "4CV TM LIGHT BLUE NK700750" 60.999466 20.999466 2.000458 8.999771 63.300526 -8.601563 -26.800781
2191 "79Y TM BRIGHT GOLD NK700750" 0.000000 40.000000 100.000000 0.000000 76.299687 22.000000 79.199219
2192 "69W TM CRIMSON NK700750" 17.000076 100.000000 79.000534 57.000076 29.599451 40.800781 21.398438
2193 "52V TM PURPLE NK700750" 90.000763 91.000229 0.999466 15.100328 28.700694 20.800781 -37.898438
2194 "79X TM VEGAS GOLD NK700750" 11.099413 17.999542 50.200656 2.000458 80.599680 3.898438 32.898438
2195 "82U TM ORANGE NK700750" 8.999771 88.999771 93.099870 0.000000 51.299306 59.601563 48.199219
2196 "87F TM BRIGHT CERAMIC NK700750" 0.000000 60.000000 94.999619 0.999466 66.100557 38.500000 68.398438
2197 "3EY PRO GREEN NK700750" 88.000305 31.000229 77.999542 80.500496 8.279545 -17.750000 11.699219
2198 "06F ANTHRACITE 1997-18" 62.000458 40.500496 49.999237 78.500038 22.099641 -2.898438 0.800781
2199 "39Y GORGE GREEN 1997-18" 89.500267 2.499428 91.000229 71.500725 25.099565 -23.898438 11.800781
2200 "31W CLASSIC GREEN 1997-18" 80.999466 6.999313 86.500343 26.999313 46.900130 -35.800781 23.300781
2201 "41S COLLEGE NAVY 1997-18" 100.000000 73.499657 22.000458 80.999466 13.800259 1.699219 -11.199219
2202 "45W BLUSTERY 1997-18" 93.000687 0.000000 60.999466 15.001144 50.200656 -49.500000 0.699219
2203 "4EV GAME ROYAL 1997-18" 97.999542 59.598688 16.000610 4.998856 38.300145 -6.300781 -37.601563
2204 "4EY VALOR BLUE 1997-18" 58.001068 20.500496 2.999924 5.000381 63.799496 -8.101563 -29.300781
2205 "4ES AERO BLUE 1997-18" 93.002213 8.999771 21.000992 4.998856 57.199969 -39.199219 -32.300781
2206 "56N FIELD PURPLE 1997-18" 87.499809 87.499809 0.000000 7.598993 26.999313 19.000000 -37.199219
2207 "65N UNIVERSITY RED 1997-18" 7.998779 100.000000 79.499504 19.000534 42.400244 60.500000 33.800781
2208 "69W TEAM CRIMSON 1997-18" 15.500114 100.000000 80.000000 54.000153 29.399557 39.601563 22.898438
2209 "69X TEAM MAROON 1997-18" 16.000610 100.000000 65.999847 66.999313 25.200275 33.800781 11.800781
2210 "79W TEAM GOLD 1997-18" 14.999619 20.500496 50.000763 2.499428 80.500496 4.398438 29.601563
2211 "89L TEAM ORANGE 1997-18" 8.000305 86.500343 97.000076 0.000000 51.500725 60.101563 50.300781
2212 "66Z PINK FIRE II 1997-18" 22.000458 76.002136 0.000000 0.000000 54.000153 46.800781 -12.699219
2213 "00A BLACK 1997-18" 89.999237 11.999695 32.001221 97.000076 12.300298 -8.699219 -3.199219
2214 "20Q DARK CINDER 1997-18" 28.000305 66.999313 85.000381 86.500343 18.199435 8.601563 11.300781
2215 "79Q SUNDOWN 1997-18" 0.000000 34.000153 100.000000 0.000000 77.399863 20.300781 77.800781
2216 "87F BRIGHT CERAMIC 1997-18" 0.000000 52.500191 100.000000 0.999466 66.700237 37.601563 65.898438
2217 "81F DESERT ORANGE 1997-18" 22.999924 76.000610 94.500649 33.499657 34.500649 33.000000 40.000000
2218 "79S YELLOW STRIKE 1997-18" 0.000000 3.500420 85.000381 0.000000 91.000229 -4.000000 86.000000
2219 "66P DEEP MAROON  1997-18" 48.000305 100.000000 71.000229 74.500649 17.999542 21.000000 7.000000
2220 "01P DARK STEEL GREY 1997-18" 57.999542 48.499275 51.000229 41.998932 42.000458 1.000000 1.000000
2221 "01V WOLF GREY 1997-18" 32.501717 25.499351 28.700694 16.000610 74.999619 1.000000 0.000000
2222 "10F WHITE 1997-18" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
2223 "44A TIDAL BLUE 1997-18" 88.999771 0.000000 33.000687 6.500343 79.000534 -27.000000 -5.000000
2224 "08Q TM PEWTER GREY 1997-18" 26.999313 20.000000 36.000610 22.999924 68.799878 0.800781 7.699219
2225 "05X TM ANTHRACITE 1997-18" 62.000458 40.500496 49.999237 78.500038 22.099641 -2.898438 0.800781
2226 "31V TM DARK GREEN 1997-18" 89.500267 2.499428 91.000229 71.500725 25.099565 -23.898438 11.800781
2227 "3EM TM KELLY GREEN 1997-18" 80.999466 6.999313 86.500343 26.999313 46.900130 -35.800781 23.300781
2228 "43V TM NAVY 1997-18" 100.000000 73.499657 22.000458 80.999466 13.800259 1.699219 -11.199219
2229 "45W TM BLUSTERY 1997-18" 93.000687 0.000000 60.999466 15.001144 50.200656 -49.500000 0.699219
2230 "49V TM ROYAL 1997-18" 97.999542 59.598688 16.000610 4.998856 38.300145 -6.300781 -37.601563
2231 "4CV TM LIGHT BLUE 1997-18" 58.001068 20.500496 2.999924 5.000381 63.799496 -8.101563 -29.300781
2232 "4ES TM AERO BLUE 1997-18" 93.002213 8.999771 21.000992 4.998856 57.199969 -39.199219 -32.300781
2233 "52V TM PURPLE 1997-18" 87.499809 87.499809 0.000000 7.598993 26.999313 19.000000 -37.199219
2234 "64V TM SCARLET 1997-18" 7.998779 100.000000 79.499504 19.000534 42.400244 60.500000 33.800781
2235 "69W TM CRIMSON 1997-18" 15.500114 100.000000 80.000000 54.000153 29.399557 39.601563 22.898438
2236 "69Y TM CARDINAL 1997-18" 16.000610 100.000000 65.999847 66.999313 25.200275 33.800781 11.800781
2237 "79X TM VEGAS GOLD 1997-18" 14.999619 20.500496 50.000763 2.499428 80.500496 4.398438 29.601563
2238 "82U TM ORANGE 1997-18" 8.000305 86.500343 97.000076 0.000000 51.500725 60.101563 50.300781
2239 "6DR TM PINK FIRE II 1997-18" 22.000458 76.002136 0.000000 0.000000 54.000153 46.800781 -12.699219
2240 "03S TM BLACK 1997-18" 89.999237 11.999695 32.001221 97.000076 12.300298 -8.699219 -3.199219
2241 "2AQ TM BROWN 1997-18" 28.000305 66.999313 85.000381 86.500343 18.199435 8.601563 11.300781
2242 "79Y TM BRIGHT GOLD 1997-18" 0.000000 34.000153 100.000000 0.000000 77.399863 20.300781 77.800781
2243 "87F TM BRIGHT CERAMIC 1997-18" 0.000000 52.500191 100.000000 0.999466 66.700237 37.601563 65.898438
2244 "81F TM DESERT ORANGE 1997-18" 22.999924 76.000610 94.500649 33.499657 34.500649 33.000000 40.000000
2245 "79S TM YELLOW STRIKE 1997-18" 0.000000 3.500420 85.000381 0.000000 91.000229 -4.000000 86.000000
2246 "67Y TM DARK MAROON 1997-18" 48.000305 100.000000 71.000229 74.500649 17.999542 21.000000 7.000000
2247 "01P DARK STEEL GREY 1997-18(2)" 57.999542 48.499275 51.000229 41.998932 42.000458 1.000000 1.000000
2248 "03T TM BLUE GREY 1997-18" 32.501717 25.499351 28.700694 16.000610 74.999619 1.000000 0.000000
2249 "10F TM WHITE 1997-18" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
2250 "44A TM TIDAL BLUE 1997-18" 88.999771 0.000000 33.000687 6.500343 79.000534 -27.000000 -5.000000
2251 "08Q TM PEWTER GREY 1997-18(2)" 26.999313 20.000000 36.000610 22.999924 68.799878 0.800781 7.699219
2252 "44U SIGNAL BLUE NK1006637" 94.999619 39.000534 8.000305 8.000305 48.999771 -21.000000 -44.000000
2253 "77C GOLD NK1006637" 2.999924 37.000076 88.999771 0.000000 79.000534 18.000000 71.000000
2254 "44U SIGNAL BLUE NK1006638" 94.999619 40.000000 8.000305 8.000305 48.999771 -21.000000 -44.000000
2255 "77C GOLD NK1006638" 2.999924 37.000076 90.000763 0.000000 79.000534 18.000000 71.000000
2256 "44U SIGNAL BLUE NK1006639" 94.999619 39.000534 8.000305 8.000305 48.999771 -21.000000 -44.000000
2257 "77C GOLD NK1006639" 2.999924 37.000076 88.999771 0.000000 79.000534 18.000000 71.000000
2258 "48Y ITALY BLUE NK3537WK(2)" 82.999924 28.000305 6.999313 14.000153 50.000763 -20.000000 -40.000000
2259 "03S TM BLACK NK658847" 88.999771 19.099718 30.200656 94.999619 12.300298 -8.699219 -3.199219
2260 "05X TM ANTHRACITE NK658847" 65.000381 42.999924 47.000839 77.000076 22.099641 -2.898438 0.800781
2261 "31V TM DARK GREEN NK658847" 88.000305 5.000381 90.099947 68.099489 25.099565 -23.898438 11.800781
2262 "3EM TM KELLY GREEN NK658847" 79.998474 10.200656 88.000305 27.100023 46.900130 -35.800781 23.300781
2263 "43V TM NAVY NK658847" 100.000000 74.200046 26.100557 80.100710 13.800259 1.699219 -11.199219
2264 "45W TM BLUSTERY NK658847" 93.200580 0.000000 60.500496 18.001068 50.200656 -49.500000 0.699219
2265 "49V TM ROYAL NK658847" 91.299306 55.001144 10.099947 4.100099 38.300145 -6.300781 -37.601563
2266 "4CV TM LIGHT BLUE NK658847" 54.999619 20.001526 0.999466 6.100557 63.799496 -8.101563 -29.300781
2267 "4ES TM AERO BLUE NK658847" 90.199130 8.000305 19.200427 5.099565 57.199969 -39.199219 -32.300781
2268 "52V TM PURPLE NK658847" 84.299992 90.000763 0.999466 2.000458 29.799344 19.000000 -37.199219
2269 "64V TM SCARLET NK658847" 8.999771 100.000000 80.000000 21.100175 42.400244 60.500000 33.800781
2270 "67Y TM DARK MAROON NK658847" 50.800336 100.000000 70.000763 68.000305 18.800641 20.898438 6.898438
2271 "69W TM CRIMSON NK658847" 14.000153 100.000000 78.001068 57.000076 29.399557 39.601563 22.898438
2272 "69Y TM CARDINAL NK658847" 16.099794 100.000000 65.000381 65.101091 25.200275 33.800781 11.800781
2273 "79X TM VEGAS GOLD NK658847" 14.099336 19.099718 47.798886 3.100633 80.500496 4.398438 29.601563
2274 "82U TM ORANGE NK658847" 8.999771 86.999313 100.000000 0.000000 51.500725 60.101563 50.300781
2275 "6DR TM PINK FIRE II NK658847" 22.000458 75.500114 2.000458 0.000000 54.000153 46.800781 -12.699219
2276 "08Q TM PEWTER GREY NK658847" 25.101091 20.000000 31.200122 22.000458 68.799878 0.800781 7.699219
2277 "2AQ TM BROWN NK658847" 19.000534 62.000458 84.998856 85.999847 18.199435 8.601563 11.300781
2278 "79Y TM BRIGHT GOLD NK658847" 0.000000 35.001144 100.000000 0.000000 77.399863 20.300781 77.800781
2279 "87F TM BRIGHT CERAMIC NK658847" 0.000000 55.999084 100.000000 0.199893 66.700237 37.601563 65.898438
2280 "81F TM DESERT ORANGE NK658847" 17.999542 73.998627 93.200580 38.100252 34.000153 33.000000 40.000000
2281 "79S TM YELLOW STRIKE NK658847" 0.000000 4.000916 88.000305 0.000000 91.299306 -4.398438 85.500000
2282 "10F TM WHITE NK658847" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
2283 "03T TM BLUE GREY NK658847" 36.000610 25.000381 25.000381 6.999313 73.000687 -2.000000 6.000000
2284 "44A TM TIDAL BLUE NK658847" 79.000534 0.100710 28.400092 2.101167 85.999847 -16.000000 -18.000000
2285 "2DH TM MEDIUM OLIVE NK658847" 10.000763 5.000381 65.099565 68.000305 51.999695 -17.000000 24.000000
2286 "01P TM DARK STEEL GREY NK658847" 50.099947 42.000458 45.999847 37.999542 54.999619 3.000000 1.000000
2287 "PMS 1255C OLD GOLD NK1022170M" 33.000687 54.000153 94.999619 22.000458 53.000687 8.000000 41.000000
2288 "10F WHITE NK50254" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
2289 "06F ANTHRACITE NK50254" 71.000229 45.999847 47.100023 85.999847 19.699397 -3.199219 -1.398438
2290 "01V WOLF GREY NK50254" 34.999619 25.999847 28.999771 6.100557 72.300298 -0.101563 1.699219
2291 "01P DARK STEEL GREY NK50254" 56.000610 46.100557 47.100023 45.000381 45.299458 1.000000 3.898438
2292 "20Q DARK CINDER NK50254" 28.000305 68.000305 86.999313 86.999313 19.400320 8.500000 12.898438
2293 "00A BLACK NK50254" 86.999313 17.000076 28.000305 97.000076 13.499657 -10.000000 -4.500000
2294 "08Q PEWTER GREY NK50254" 25.000381 20.999466 31.999695 28.999771 65.499351 0.800781 8.000000
2295 "41S COLLEGE NAVY NK50254" 100.000000 79.499504 23.900206 82.499428 14.700542 1.000000 -11.800781
2296 "45W BLUSTERY NK50254" 93.000687 0.000000 60.000000 17.999542 49.399557 -48.601563 0.000000
2297 "44A TIDAL BLUE NK50254" 88.999771 2.000458 35.199512 11.000229 57.500572 -37.601563 -18.898438
2298 "39Y GORGE GREEN NK50254" 91.999695 5.099565 90.000763 74.999619 25.499351 -26.101563 11.000000
2299 "31W CLASSIC GREEN NK50254" 86.999313 11.999695 91.000229 30.200656 45.600061 -38.300781 22.199219
2300 "2DH MEDIUM OLIVE NK50254" 16.000610 0.999466 68.000305 74.999619 38.199435 -1.500000 22.000000
2301 "4EV GAME ROYAL NK50254" 97.999542 60.999466 17.999542 6.100557 35.599298 -7.199219 -36.699219
2302 "4EY VALOR BLUE NK50254" 62.099641 22.999924 2.000458 6.999313 62.699321 -9.699219 -30.699219
2303 "4ES AERO BLUE NK50254" 97.099260 11.999695 23.999390 9.199664 51.500725 -37.000000 -30.601563
2304 "56N FIELD PURPLE NK50254" 88.999771 90.000763 2.200351 17.000076 30.499733 19.601563 -37.699219
2305 "65N UNIVERSITY RED NK50254" 6.799420 100.000000 80.999466 24.100099 39.800107 56.699219 30.601563
2306 "66P DEEP MAROON NK50254" 51.000229 100.000000 71.000229 77.000076 17.500572 17.601563 6.199219
2307 "69W CRIMSON NK50254" 11.000229 100.000000 80.000000 59.000534 26.999313 36.500000 19.300781
2308 "69X TEAM MAROON NK50254" 19.000534 100.000000 66.500343 68.999771 23.300526 30.601563 12.398438
2309 "66Z PINK FIRE II NK50254" 25.999847 78.500038 0.999466 0.999466 54.399939 47.699219 -14.300781
2310 "79S YELLOW STRIKE NK50254" 0.000000 3.900206 88.499275 0.000000 92.599374 -2.101563 82.300781
2311 "79W TEAM GOLD NK50254" 16.099794 22.499428 53.200580 2.999924 78.899825 3.601563 31.398438
2312 "79Q SUNDOWN NK50254" 0.000000 40.000000 100.000000 2.999924 74.799725 22.300781 77.699219
2313 "81F DESERT ORANGE NK50254" 20.999466 77.999542 94.999619 39.499504 38.899825 30.398438 32.398438
2314 "89L TEAM ORANGE NK50254" 11.999695 88.999771 89.500267 0.000000 50.299840 61.699219 48.300781
